Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2012-03-14,263.5824279785156,266.8922491597953,261.3026145652658,264.60329333509725,10602088
2012-03-15,263.86163330078125,265.9903619805158,262.8178785022732,265.06105496048804,6251360
2012-03-16,262.30987548828125,266.70925507261074,260.68013372267694,265.9767888726173,9031008
2012-03-19,259.79656982421875,265.51896123003854,257.39774781751737,265.06116991757295,6061528
2012-03-20,259.2334899902344,261.2340245717118,256.6378043619974,258.74364435497847,9225384
2012-03-21,262.5249328613281,264.60330033451515,258.28578209123435,259.33411941606033,6250664
2012-03-22,258.9542236328125,263.1887930336015,257.6724080304115,263.1384315214606,5664640
2012-03-23,263.01947021484375,263.9396354125103,259.1465504453089,259.3846109179227,5497736
2012-03-26,259.1785583496094,262.68066198181725,258.29503003461593,262.68066198181725,4922664
2012-03-27,263.3123474121094,265.86225347231243,259.3204213486649,261.85658026028875,7590752
2012-03-28,260.3091735839844,263.202399805885,258.560402712227,262.4058477950576,5919920
2012-03-29,255.630615234375,259.87434875158146,253.41491021764568,258.2400251678204,14000208
2012-03-30,262.43341064453125,263.0468464353536,256.6377690770261,257.2695120468261,7963600
2012-04-02,260.9593505859375,264.4889260120782,260.1170190567942,262.222859056198,4851584
2012-04-03,261.7146301269531,263.4725437533025,260.2588631441367,262.43337120679035,5451584
2012-04-04,261.0417785644531,263.2254297752045,260.3917059410147,260.84949726650876,5254144
2012-04-09,258.4460754394531,261.79711665810817,257.49843851812716,259.7965597589047,6541568
2012-04-10,253.7445831298828,260.72590128872775,250.5949875509331,260.20860599917864,7243056
2012-04-11,256.7659912109375,258.6521004242949,251.16262982457653,253.52025516472716,8179640
2012-04-12,251.84469604492188,259.27924396388465,250.72768984503227,258.44605493235264,11805608
2012-04-13,219.9732666015625,230.97398082739306,218.74181267353634,230.54366154532462,75255568
2012-04-16,216.4940948486328,222.17070714418034,213.61000956944335,219.73983079538806,33491480
2012-04-17,217.97271728515625,219.6482376998788,213.88923282230513,219.6482376998788,23687088
2012-04-18,217.10745239257812,219.97322945566196,215.61963115846982,219.7397514990775,19165328
2012-04-19,220.2342071533203,221.10859291757026,216.80993752054044,217.89947176194624,17113512
2012-04-20,220.4173583984375,222.3400819649961,216.3064012378419,219.25915528648545,11507520
2012-04-23,211.5819549560547,218.82422160825809,211.04177021214846,218.82422160825809,18136696
2012-04-24,215.12066650390625,216.51692965898178,201.27248275274755,211.55903756861625,53037912
2012-04-25,215.15731811523438,216.53527433159886,210.88155205253915,215.13442855135153,24638504
2012-04-26,215.72955322265625,217.7987787006325,214.4614848188525,215.16189651947806,17137064
2012-04-27,218.9158172607422,219.5567251322709,215.61971963573728,215.80283617045978,14062464
2012-04-30,225.42556762695312,225.96575234001557,218.85626344121727,219.00732560669255,10869608
2012-05-02,226.33203125,227.7969634911003,225.3935590330451,225.6911233945186,10124688
2012-05-03,227.32989501953125,228.64376441500545,225.23322072716525,225.23322072716525,11400728
2012-05-04,223.58065795898438,228.7125022007599,221.8822479976446,227.2475702411073,10800888
2012-05-07,223.18246459960938,224.20791282975088,216.80083482043648,220.56388894035803,10710000
2012-05-08,219.18125915527344,220.4493497052368,213.2528631866662,219.28198215929484,11526640
2012-05-09,216.6497039794922,219.2636964262807,215.39994283754928,216.80993091323296,10498144
2012-05-10,214.63088989257812,218.35274694229074,212.62577274109543,216.80998116715716,9084024
2012-05-11,211.6185760498047,216.07745810880542,209.85607983429855,214.61252618942368,8901312
2012-05-14,214.15016174316406,214.74987274393422,210.95937018160993,212.4334445766969,7918416
2012-05-15,221.13148498535156,222.39499332914434,211.0417701209048,211.0417701209048,10267152
2012-05-16,216.85107421875,218.36636731792484,215.52806233391826,217.7254597408911,8589288
2012-05-17,217.0434112548828,217.6751542306337,214.83226613357857,216.8511299910866,5807416
2012-05-18,218.1696319580078,220.19763869120305,210.78086170863926,212.90503144875868,5938160
2012-05-21,214.28753662109375,218.41224092558238,212.7814076340614,218.3572970254039,4776760
2012-05-22,214.34703063964844,216.81452103673058,212.7493212751232,215.61968138898916,5823208
2012-05-23,214.99713134765625,216.51700761475337,211.24324216932848,215.61973207224162,5402032
2012-05-24,218.91412353515625,219.6589035657216,212.67992160284552,215.99011493518552,7612048
2012-05-25,218.1831817626953,219.30036331330564,216.17867080745188,217.2774668802269,4313728
2012-05-28,219.3738555908203,220.4956387544633,217.24062454298257,220.127839523847,4725784
2012-05-29,221.55311584472656,222.97833821268392,218.65669619371644,219.85204398619683,5144760
2012-05-30,223.64952087402344,226.08619076843763,220.00829952402927,221.32318625867626,8051488
2012-05-31,223.37832641601562,234.65596398133263,219.86124545117002,221.41518858426684,21626352
2012-06-01,219.68650817871094,223.57599010268373,219.11642377737832,222.0588180538685,6543040
2012-06-04,219.35549926757812,220.34395983120868,215.62232760127546,218.2888723775812,4812088
2012-06-05,219.6543426513672,221.7737681029025,218.35323919263809,219.30032685495667,5992720
2012-06-06,222.10482788085938,223.74614142571465,220.34857704150974,220.42214139972418,8777184
2012-06-07,225.5483856201172,226.64260233126998,224.00362361235082,225.09323834115153,6647088
2012-06-08,222.44961547851562,228.85391184907812,220.01754708227335,228.85391184907812,5564824
2012-06-11,223.03811645507812,225.5299660542962,222.04965569263445,223.16225771634976,3553784
2012-06-12,226.0172576904297,227.116053540697,220.8818513059965,220.8818513059965,4134680
2012-06-13,227.1252899169922,228.92749316223347,224.54149064791505,225.39202659733897,6157784
2012-06-14,229.71827697753906,230.79408555593025,226.28854364667106,226.28854364667106,7883336
2012-06-15,231.94805908203125,232.81698052672354,230.1274478725345,230.7986861528906,6311512
2012-06-18,230.95034790039062,233.95252285606034,229.55271518969377,233.09278309868765,7117032
2012-06-19,227.7597198486328,230.33431498620314,226.00346918602924,229.87456585449414,6414080
2012-06-20,227.1252899169922,228.49533343983165,225.54833682263032,228.0355842779809,6535976
2012-06-21,229.07460021972656,230.1504086670263,224.37135326936414,225.82876695414168,6536616
2012-06-22,227.5252227783203,228.44932293943663,223.11163151203215,225.25406676228008,6414328
2012-06-25,226.9459686279297,228.77118177064796,226.03567427158174,227.56662999326403,7949448
2012-06-26,224.394287109375,226.18730824268616,223.3966452300496,225.56206755001563,10330160
2012-06-27,226.9413604736328,227.57580525426096,225.1345330354325,225.46095938725168,8677384
2012-06-28,227.4194793701172,229.59868547135784,225.12533600141995,226.65629142446818,7612976
2012-06-29,230.72052001953125,231.62163288651732,227.68617548390003,229.32288702619064,9364968
2012-07-02,229.81939697265625,231.60323715046826,229.0194379384349,230.15042534135634,5175216
2012-07-03,229.0056610107422,231.36876722851457,227.72296533045022,231.36876722851457,6428808
2012-07-04,227.9804229736328,230.3205643468016,227.02415362274215,229.87459864595195,6390816
2012-07-05,228.0585174560547,228.77112848731542,226.42640831994143,228.0585174560547,5780464
2012-07-06,224.78514099121094,228.49532557918548,224.35758326487428,227.66777711632324,4887440
2012-07-09,224.16909790039062,227.01494083122083,220.86350579014712,222.61975663498205,7314680
2012-07-10,226.1414031982422,226.50002100489283,224.48172672366985,224.72538479399134,7054720
2012-07-11,227.20802307128906,230.09523866665734,224.81732756345681,225.2770766995784,16945880
2012-07-12,208.21116638183594,209.64559257365676,204.0366534740984,206.8870979345297,54271864
2012-07-13,205.0297088623047,207.69625358685596,203.94469651912937,203.94469651912937,26756504
2012-07-16,199.65065002441406,206.09631898138952,198.9104494786024,205.0481000056782,18441096
2012-07-17,199.64608764648438,202.10574583625686,198.82314107833614,200.90119396758342,13503128
2012-07-18,200.34945678710938,201.26895500073363,198.88746360692159,199.6460496331616,7873264
2012-07-19,206.44577026367188,206.88713397255148,201.6689807045771,202.28964210649477,10912392
2012-07-20,204.01368713378906,206.41816623027896,202.7769663989863,206.41816623027896,5153832
2012-07-23,201.28736877441406,203.19990715539132,200.6896949181868,202.28961287692016,3890800
2012-07-24,199.40699768066406,203.39303194716976,199.08059373029747,201.41611052453678,7153512
2012-07-25,199.39784240722656,200.4506636508837,197.69216827954125,199.8989645766152,7036544
2012-07-26,195.2830352783203,199.25526307508204,193.209562314959,199.25526307508204,11975336
2012-07-27,197.5679931640625,198.979432033424,193.94978082435017,198.795532373504,9862488
2012-07-30,203.18154907226562,203.66888769508904,198.3863740818552,198.6116466913735,7166920
2012-07-31,204.76768493652344,205.59983545078285,200.9103937656353,203.66888887454562,6914440
2012-08-01,203.99525451660156,205.0848462908242,202.3585434164759,203.6688282028827,3047984
2012-08-02,202.81834411621094,204.75389259037425,201.82988341157568,203.94472957033022,2420032
2012-08-03,203.07122802734375,203.88499311641627,200.919610683144,201.94484245191475,3095592
2012-08-06,203.83441162109375,205.49869027073368,202.97006964816407,204.33093178204894,3250784
2012-08-07,207.1905517578125,208.6709305182253,204.3217216162255,205.23201593322815,5465344
2012-08-08,209.97659301757812,211.02481186173148,207.80656854357872,207.99046816175888,8039104
2012-08-09,209.8341064453125,212.54202435104898,209.18585567754118,210.58809053428075,6931096
2012-08-10,212.68458557128906,213.41558232216303,208.17444135173506,209.46173913394543,5635688
2012-08-13,213.3328094482422,214.33505361522992,211.4938128492269,211.60414815543004,4013928
2012-08-14,214.18328857421875,214.70279599619244,210.5052963515859,212.70748970515072,4044816
2012-08-16,212.9052276611328,214.07298600294664,211.58115909932152,214.07298600294664,3729624
2012-08-17,216.17864990234375,216.54184723705882,212.98339334544872,213.69140253882154,8493280
2012-08-21,221.50709533691406,224.26558967485818,217.46130364126265,217.46130364126265,12206136
2012-08-22,223.76913452148438,224.35760450464315,220.14169545691357,220.94625653864128,5149168
2012-08-23,227.77813720703125,228.31145076420097,222.90939771047692,223.8978584820094,14722856
2012-08-24,224.7989501953125,226.04487488887497,223.8058875357366,225.0931851633045,6724512
2012-08-27,221.7738037109375,224.95527706252224,221.19453769462183,223.45649022407406,7891360
2012-08-28,222.62432861328125,225.4104130357208,220.40374913154443,220.40374913154443,5666056
2012-08-29,219.60379028320312,222.7024951604793,219.0658747815601,222.7024951604793,5616416
2012-08-30,220.00836181640625,221.2450825855046,217.92570707003514,219.19461926028916,11175392
2012-08-31,217.15330505371094,219.3922923732064,216.51886021198985,219.3922923732064,5811064
2012-09-03,217.4705047607422,220.5783903819424,216.81765212981745,217.55325061032573,4321512
2012-09-04,217.07518005371094,218.10501374014888,215.53962226290082,217.0338071167277,2333328
2012-09-05,215.1119842529297,216.725707951213,214.445348112647,215.80620982668515,4013224
2012-09-06,222.70249938964844,223.24499443428425,216.12808621608946,216.12808621608946,7623384
2012-09-07,228.70223999023438,229.32290141145626,225.3782622471672,225.7368576443966,6075696
2012-09-10,231.01016235351562,232.35721837172346,227.92063911314187,229.50677366672804,7337320
2012-09-11,232.58714294433594,233.18021498038925,227.53910521590902,229.87462240001574,5441904
2012-09-12,233.52496337890625,234.46744907432443,231.81928965502166,232.72500440033755,5083328
2012-09-13,234.93643188476562,236.0260239671575,231.5296859868415,233.44224705661384,5249704
2012-09-14,242.0211639404297,243.17971836472603,237.79147163078952,237.96616733366835,10627848
2012-09-17,235.80538940429688,243.57515169895981,234.19626703557972,243.57515169895981,9859272
2012-09-18,239.1432342529297,240.81671745224318,237.0467726582218,237.23067240427164,7184200
2012-09-20,240.65110778808594,243.2073177345425,235.07896116100036,235.07896116100036,11625136
2012-09-21,238.45347595214844,243.66702632760936,237.5615671757055,240.480974000574,12293872
2012-09-24,239.0833282470703,239.97983903989336,236.78458262444715,239.0695447528097,8854032
2012-09-25,238.89024353027344,240.08098925534125,237.9707452949025,238.15004296106238,8849752
2012-09-26,238.08578491210938,239.06964395711657,236.04908197610263,237.0467469697871,8489904
2012-09-27,234.4123077392578,238.42590883327725,233.0698312437908,238.37993391834604,13822880
2012-09-28,233.08822631835938,237.22136685113622,232.28366527393212,235.48352397464933,9685224
2012-10-01,239.95687866210938,240.9269539140641,234.38013013178065,234.59161924266544,8826288
2012-10-03,237.0696563720703,240.83039555340804,235.43754684017685,239.552301857204,7823624
2012-10-04,236.8306427001953,238.60067746611216,235.12038881117627,236.78008823726861,7164280
2012-10-05,232.3434295654297,237.69030303132047,189.46722070296295,237.69030303132047,11632000
2012-10-08,228.7895965576172,233.81924851723585,226.19661545554817,232.15496981582302,8077440
2012-10-09,233.20774841308594,234.4720585326246,228.40336995883902,230.33431632322532,9084320
2012-10-10,230.25616455078125,232.46296053533734,228.91831244409582,230.52743451616797,5932104
2012-10-11,232.92723083496094,237.23508798076955,228.1458411946308,229.50670273584575,14966400
2012-10-12,220.2519989013672,225.079364201177,212.4960230068653,216.08206580100972,56701776
2012-10-15,217.51654052734375,221.7830039285833,216.33957813947723,219.3647187575344,14790120
2012-10-16,216.606201171875,219.6681348752356,215.80624217336876,218.83138247702257,7282048
2012-10-17,217.93484497070312,218.74860981265815,216.74870133706952,218.4773623482349,5707320
2012-10-18,220.0123748779297,221.80755422337796,217.00497166046628,218.75388326410743,10192576
2012-10-19,220.5443878173828,221.80748775353143,218.9388886211328,218.9388886211328,10937200
2012-10-22,220.74795532226562,221.90001719847885,219.14708746050772,219.14708746050772,4566864
2012-10-23,217.7451934814453,220.6045300736707,217.458324527318,218.56875001426602,4743144
2012-10-25,216.97250366210938,218.11532554459072,215.6214770101474,216.81056661918,11256776
2012-10-29,216.1165313720703,216.44040542893276,213.50703634653942,214.7747674222116,4736664
2012-10-30,218.23098754882812,218.84633925467625,215.23745670459914,215.23745670459914,5728256
2012-10-31,218.66127014160156,219.72542782532074,217.0465310442037,217.4583092817451,6517320
2012-11-01,218.81399536132812,219.30906917440169,216.63480306375234,218.5687853965978,7010976
2012-11-02,220.98397827148438,222.5108136185697,219.2258042354467,219.40161260238293,7049216
2012-11-05,220.0909423828125,221.21526168518747,219.07768369671894,220.52124579174483,4959200
2012-11-06,220.38705444335938,222.6865695063001,219.42469476077878,220.60452179639287,6815768
2012-11-07,222.4922332763672,223.38058265831827,219.77633129655916,220.41944817403237,4695264
2012-11-08,219.79949951171875,220.65545258235773,218.84637968229546,219.49412795196824,5229160
2012-11-09,217.33799743652344,218.8463297242023,216.99562080475872,218.8463297242023,5938920
2012-11-12,218.28652954101562,219.21651547790222,215.9361377785522,217.9210189744448,3696192
2012-11-15,212.48922729492188,216.25541681351996,210.86985639452112,216.08421713880963,9133048
2012-11-16,216.84291076660156,220.88207328370194,211.9986719283457,211.9986719283457,13693104
2012-11-19,218.24954223632812,220.3454616426927,216.22300184236948,216.9031465989609,4036128
2012-11-20,215.12184143066406,219.97069119213282,214.01604704369763,219.97069119213282,5440304
2012-11-21,217.44447326660156,218.74457848727891,214.81182119222933,215.57987007641935,6989808
2012-11-22,220.47496032714844,221.344784473616,216.07026410781492,217.27322489299763,5827312
2012-11-23,220.0076904296875,221.99257155531507,218.11071347392095,220.41946871394768,3477736
2012-11-26,223.69520568847656,224.02834237179184,221.22914478536197,221.22914478536197,3788056
2012-11-27,228.62269592285156,229.48791139967247,224.10698412670388,224.12085540726076,5717304
2012-11-29,226.27230834960938,227.56780464524152,224.53726866795915,226.71185173562742,10365096
2012-11-30,225.4950408935547,229.1594314920872,224.40311796583617,225.9345843210616,7050712
2012-12-03,225.7078399658203,226.9894650198213,224.3383333419257,225.50889777957786,5202984
2012-12-04,225.55047607421875,226.43419393627372,223.47306021908503,224.76855622035507,4510288
2012-12-05,220.4656982421875,224.8611318902479,220.00302101607588,224.76859644502557,13995024
2012-12-06,216.3756103515625,221.52982951920387,214.12236349167736,221.52982951920387,11011928
2012-12-07,214.78866577148438,217.3195195428733,213.85870250719347,214.77479448967807,9485912
2012-12-10,214.08544921875,216.90314986828722,212.73905356108887,214.77020268593304,6829920
2012-12-11,212.28099060058594,216.1674801781691,211.2445978982304,214.3121395638705,11384424
2012-12-12,212.62799072265625,215.03391275299498,211.55920161007646,213.7569188493282,15359688
2012-12-13,211.309326171875,214.09462959341502,210.27754237473854,213.28957571653567,9967112
2012-12-14,210.8697509765625,212.37345177520487,209.6852929060694,210.33304094240765,8507992
2012-12-17,209.70849609375,212.07741301789576,208.84791175691845,209.777897692016,10961640
2012-12-18,210.14801025390625,210.4441191802291,207.74208851608083,209.1301202879032,8292000
2012-12-19,212.47528076171875,212.8222887258082,210.06011888665492,210.4256294238296,9991896
2012-12-20,212.79458618164062,213.75694607970433,210.79581089591622,213.3960667658476,8441728
2012-12-21,212.54010009765625,214.80258778666817,211.61011411986183,212.739042318486,6924016
2012-12-24,214.89512634277344,215.4595791543617,214.0345419540669,214.78408829718782,4323992
2012-12-26,214.24273681640625,215.69090781696104,213.2341092776279,214.95988667509417,3263560
2012-12-27,211.69801330566406,215.51510129554873,210.67086059171936,215.40406325417632,8110232
2012-12-28,214.97837829589844,215.1912143743523,211.76277102885533,213.0258936254412,7064256
2012-12-31,214.5619659423828,215.06167097988833,213.17393404653137,214.21958925973914,3451824
2013-01-01,213.65048217773438,215.59833532151222,213.34511067524718,215.38552186043142,2959992
2013-01-02,213.68287658691406,215.42254772779103,213.15542899096505,214.33062479743577,4349944
2013-01-03,216.33859252929688,217.35187365371638,213.84939827149807,214.21954002532152,10599288
2013-01-04,217.41661071777344,217.9162929724122,215.79260950271293,217.31018142481733,8454008
2013-01-07,219.75320434570312,220.22512161398234,216.1211877155767,217.56011856762836,8761624
2013-01-08,216.90310668945312,219.11932632010175,215.00612986047113,218.84635124597125,12867424
2013-01-09,215.7001953125,218.5502925016296,214.98767666313483,216.55151717635195,6149968
2013-01-10,214.89512634277344,216.77820960090102,213.6829026499896,215.7001804128534,10901016
2013-01-11,250.96542358398438,251.88151557752337,233.28188860063793,233.28188860063793,92852568
2013-01-14,259.70068359375,262.51838291131,254.68063652980527,255.3792835427503,50924760
2013-01-15,257.9009704589844,259.9737558239507,256.7396458629507,259.65451299024676,20377880
2013-01-16,256.0872802734375,258.06292158180014,254.98148593243778,257.3411404021446,11660824
2013-01-17,258.9095764160156,259.7146303705393,257.1745366038249,258.35899496727995,11767072
2013-01-18,257.9934997558594,260.02464863164175,257.0126148204404,259.5619713209093,7290592
2013-01-21,258.7568664550781,260.0801278219944,255.68006294351042,255.68006294351042,5899560
2013-01-22,257.5770568847656,258.97432862758313,256.970945167712,258.50704267747176,5110280
2013-01-23,258.13690185546875,258.91419060331685,257.341087944183,257.341087944183,7458712
2013-01-24,258.9326477050781,261.6902081651787,258.24326323796765,260.0245703480029,11211296
2013-01-25,260.4549560546875,261.69031363698895,258.2803724724848,260.02467514849326,8442536
2013-01-28,260.0848083496094,261.65330263118597,259.1918501054774,260.20974027011863,6723008
2013-01-29,259.0067443847656,261.41266626901137,258.0397533765459,259.65449258437025,6197184
2013-01-30,258.2341613769531,259.6499589210446,257.2995664639735,259.53892084912366,6805528
2013-01-31,258.12762451171875,259.7562573847003,256.3231833294357,258.358963124832,17480440
2013-02-01,256.4111328125,259.2751008308021,254.65759033344256,258.2757359188143,7899648
2013-02-04,256.1011962890625,258.173981946156,254.00988546315352,257.34116264955554,7500016
2013-02-05,255.0184326171875,257.4660132950183,254.060704283467,255.69857719801428,6166112
2013-02-06,256.87847900390625,257.99353599774327,255.01389821639194,256.8090773975471,9097344
2013-02-07,258.12762451171875,259.00671124154894,257.2531690724831,257.80375045336024,10704472
2013-02-08,258.1229553222656,260.6445458349675,256.5313504160661,257.53997758448367,5482696
2013-02-11,258.3636474609375,260.48270055545987,257.7020053365929,259.21496921364957,7394792
2013-02-12,254.95831298828125,256.7026153557985,253.7090843428437,256.3232109527408,4442392
2013-02-13,258.13226318359375,258.83551903257063,254.00980446170257,255.12022983639855,6322888
2013-02-14,260.2791442871094,261.69031021027297,258.57650066894297,258.58110936912743,6894000
2013-02-15,258.0444030761719,259.8858497668906,256.90621235448003,258.17394368866826,5194256
2013-02-18,257.25775146484375,257.86847173238317,255.67538661525265,257.5260951683851,2754784
2013-02-19,260.9916687011719,261.41270961906895,256.0502835099955,257.2578759435605,4643344
2013-02-20,260.8990478515625,262.0927686102943,259.88578927835187,261.4357579343648,5545224
2013-02-21,259.8210754394531,260.94074097774586,258.46541736241,259.24736009180185,5558744
2013-02-22,262.85162353515625,264.18875650596874,258.8309620394145,258.97900523061753,8703536
2013-02-25,270.00006103515625,270.3887055802841,265.3547838902019,265.57686003265417,10457648
2013-02-26,273.8864440917969,274.774770904359,269.8333866464698,269.8333866464698,12173544
2013-02-27,269.3291320800781,272.7945811107943,268.54721183233784,272.7945811107943,7029760
2013-02-28,269.0005798339844,271.67023686797074,267.00180487904737,269.76862866350484,11808104
2013-03-01,269.6297912597656,274.0344650027615,267.61251398731036,269.6482938309206,8414632
2013-03-04,268.6720275878906,272.28554115709267,265.77566370228,270.75870634686595,10108320
2013-03-05,270.3238830566406,271.99876157076756,269.57896797717547,270.6246233452962,7171944
2013-03-06,274.839599609375,275.45032013665497,270.7819103442267,272.7020212847283,12205480
2013-03-07,278.0089111328125,278.51322485850045,275.75566370313624,275.87133302515934,13715360
2013-03-08,274.8533935546875,276.5884330729605,273.6504328220182,276.49589763198594,6162896
2013-03-11,272.5863342285156,276.6810283775818,271.128900717831,275.92224211574893,4866160
2013-03-12,270.0277099609375,272.4891394149475,269.4632346703269,272.05422731138776,5714056
2013-03-13,264.97064208984375,267.4274629197751,263.73530732997034,267.4274629197751,10730136
2013-03-14,265.95623779296875,267.32574485292395,263.06911268188264,265.2066913522694,8332320
2013-03-15,266.3402099609375,269.43088554607056,265.3963527085416,266.164401608939,7260792
2013-03-18,264.7208251953125,267.42748748211244,263.81860443304583,265.22977024069365,6446824
2013-03-19,264.2812805175781,267.0758469627012,262.9025111649895,266.039454302534,11976144
2013-03-20,265.1742858886719,266.0117364904683,261.64869770003594,265.09564428666334,8994640
2013-03-21,265.8359375,267.8439529432721,264.8365497749679,266.7797948991029,9940080
2013-03-22,264.94744873046875,266.08563908107215,261.87527685600213,263.72135423635495,7370288
2013-03-25,263.9805603027344,265.11411980276364,262.12058833132556,263.28191299050536,5036856
2013-03-26,264.1470031738281,265.544274542797,262.2453956629514,263.2632853426594,3415584
2013-03-28,267.36737060546875,268.07062662595155,263.8371288524826,265.1141228631412,12348048
2013-04-01,272.4429626464844,273.3081784432202,269.3476552798707,269.3476552798707,7422040
2013-04-02,274.742431640625,276.65327998934265,269.72701386899075,271.1289171513833,9720888
2013-04-03,274.6868591308594,277.5647207368756,272.7945136478021,272.8777865182884,8355472
2013-04-04,266.5067443847656,272.90093083489575,265.7664607372833,272.5169177294299,7499960
2013-04-05,265.1927490234375,268.26029039260646,263.7260529903168,266.4095812488148,4372960
2013-04-08,262.0511474609375,265.9145027290525,261.62086662941783,263.7260482425823,3716360
2013-04-09,255.98538208007812,262.7034403825686,255.0507652505699,262.20375812404643,10840656
2013-04-10,260.5473937988281,261.6717129118481,256.9015066226393,259.37682955903034,6551616
2013-04-11,269.898193359375,271.6471272489617,262.3287876045769,265.2529174122985,17018672
2013-04-12,212.5215606689453,242.91022007390998,209.93519901338522,242.91022007390998,98027744
2013-04-15,216.44505310058594,218.10605994244293,203.94813581380748,211.9061846704261,66559976
2013-04-16,212.4845733642578,215.23750360163905,211.62862026524013,214.58975531049055,14301736
2013-04-17,211.33712768554688,213.93736065901177,208.20479320444912,212.83156638677022,15149144
2013-04-18,212.4336395263672,214.95986196621422,211.1011380110252,211.57305527652957,13224368
2013-04-22,207.70042419433594,212.18376169703373,205.75717997469454,212.05422111905492,15401288
2013-04-23,209.33839416503906,210.11107447644613,207.68662677458775,208.204834510482,7869960
2013-04-25,206.14125061035156,208.20479599566406,205.72020972678266,208.01972506589016,13762344
2013-04-26,204.68844604492188,207.0758655306868,203.80935913830942,205.4379923388052,11129584
2013-04-29,206.2892608642578,208.0937019438548,202.2824717948207,204.13318059440735,8965680
2013-04-30,206.8583984375,207.49690669396696,205.63230353975464,206.72422653306106,8840720
2013-05-02,211.60084533691406,212.04038879990108,206.9093017345227,206.9093017345227,9376184
2013-05-03,213.56719970703125,215.05239828408153,210.81426990971997,212.53080712519977,9117192
2013-05-06,216.634765625,216.99564486764513,214.219581180639,214.219581180639,6000104
2013-05-07,217.34727478027344,217.92099006593605,215.1217926351528,217.45831280464955,6983104
2013-05-08,217.51840209960938,220.2343260393205,216.3524692226313,218.84629457268613,7278352
2013-05-09,218.51319885253906,219.20721471565798,217.45830377726318,217.63411209258842,4561424
2013-05-10,219.45248413085938,220.69708160311816,218.11535119461604,218.57802851453872,4534040
2013-05-13,216.4959259033203,218.58258201589697,215.63534178725365,217.92096265215224,5014960
2013-05-14,217.4629669189453,219.38307775480527,216.28313977883857,216.28313977883857,4484448
2013-05-15,218.4253387451172,219.55889821681848,217.21774638142045,217.73595403372204,8893176
2013-05-16,215.84820556640625,218.3651653564029,214.0576355236317,217.782187487244,6991752
2013-05-17,217.6202392578125,219.2164757315862,216.07027050791632,216.24607882198598,6431752
2013-05-20,219.4987030029297,220.51196158967804,216.9030792976103,217.088150184383,8758288
2013-05-21,221.86302185058594,223.66283197991353,219.02679652433827,219.32753676109385,5660128
2013-05-22,220.7248077392578,225.13874407265817,220.07242831516618,222.08507430101915,6245672
2013-05-23,218.36985778808594,223.866456169616,218.02745844459318,219.86429672791468,5100584
2013-05-24,217.2640380859375,220.69711332996013,215.97780398831318,218.53179219810747,3688648
2013-05-27,219.5589141845703,220.7896405045429,215.63541913180237,216.64404675963607,3325168
2013-05-28,218.95736694335938,220.23436061145557,217.796042582307,219.30900615510492,4234952
2013-05-29,217.680419921875,221.2522979254688,215.88524092853146,219.3090531507156,5166528
2013-05-30,219.18287658691406,219.85686323708654,216.84731435727187,218.43868251789073,6338632
2013-05-31,225.7589111328125,227.93065547122072,219.23430798932168,219.23430798932168,18498304
2013-06-03,235.3446044921875,245.72593086803198,231.69848144431865,236.36494302544028,33215248
2013-06-04,233.64093017578125,235.84544779634825,230.61734881957503,233.0886409312304,11714560
2013-06-05,230.39730834960938,233.10730970130166,229.81224662195675,232.1524935325673,5078784
2013-06-06,227.43919372558594,229.77944029265498,226.15205811369793,229.3441635727683,7509232
2013-06-07,229.04464721679688,231.48785124720368,226.53589799056945,227.00394736658302,6618168
2013-06-10,232.7843780517578,233.8374892423006,230.01820142047032,230.28031366535606,4289040
2013-06-11,231.73129272460938,235.3820785926198,230.82796638860316,233.08863618835684,5957704
2013-06-12,226.6622772216797,234.62377871061665,225.86659329383747,230.4909119211195,5927288
2013-06-13,222.78213500976562,227.0039495638624,222.32345575842194,226.91033968775358,4154328
2013-06-14,224.19097900390625,225.50620239731734,222.52471855819545,223.8867468919132,5584064
2013-06-17,226.77940368652344,227.09766827623181,224.1817283795715,225.73563935530333,2720504
2013-06-18,229.0213165283203,230.2803651736157,226.97593097248273,227.4720680373521,4284904
2013-06-19,228.253662109375,229.22251066377567,225.34707073822335,228.96976855627875,5836832
2013-06-20,221.77114868164062,229.15695816725636,219.30451950422378,227.28476079660882,6802928
2013-06-21,226.41893005371094,227.65926114341084,221.9116228202794,221.9116228202794,6161368
2013-06-24,222.8289031982422,224.9678976561489,220.16102216913566,224.89769026064607,7336552
2013-06-25,222.22042846679688,223.43269438762664,219.51511276450626,222.79145773114067,5790640
2013-06-26,224.6075439453125,226.0304324489316,222.0098696941824,223.87740514168863,5567232
2013-06-27,232.4145965576172,234.01999673315953,225.84318806353545,226.6295018527862,10670944
2013-06-28,233.91708374023438,234.75020262310593,226.91037430302413,231.3287565585912,11707392
2013-07-01,229.43788146972656,231.54410437183543,228.5111525343911,231.12285979141365,4209080
2013-07-02,225.0334930419922,230.6126516907368,224.66373854310214,229.16638344466105,5110832
2013-07-03,225.0849609375,229.5220601961751,223.97101248493064,224.7573263509825,5349856
2013-07-04,231.0291290283203,231.69843036993868,226.53585585434976,227.75278400563346,5210784
2013-07-05,229.92462158203125,232.4848613747422,228.2864484048981,230.9356130278577,4337360
